wavelength,spectrum,dev
1.8939311102981156,-457780.7675534918,2999765.2528147544
1.8939446247634182,-7600.176564561825,3861631.2481419374
1.8939581375745191,169379.01430116693,689588.8648722058
1.8939716487315994,26044.22188232449,157805.6275137272
1.8939851582348408,45473.608220939364,101126.00624333434
1.8939986660844226,-129296.8855484638,262602.8814306929
1.8940121722805259,-16212001.743336283,1111030624.1721303
1.89402567682333,-237575.4200267043,759745.5149175437
1.8940391797130125,-146472.91950365252,172711.27010370936
1.8940526809497529,-149151.5953551291,164223.88992216508
1.8940661805337287,-5481116.382292474,100969294.8775335
1.8940796784651182,332622.9897921426,532861.3295023951
1.8940931747440963,39982.83746077593,660521.469097907
1.8941066693708415,-447967.2687778835,1760519.1184040066
1.894120162345529,-2043131.4510081173,9233937.84958289
1.8941336536683337,-6244095.672924576,74692350.22909284
1.8941471433394308,134221.1355267441,174863.27664061368
1.8941606313589956,85935.1122998278,171938.18844039345
1.8941741177272005,-2130842.9722599075,16851076.512493845
1.8941876024442197,-4861.095451828413,98299.34726886149
1.8942010855102265,192658.75350114875,129597.12817954062
1.894214566925393,640861.4552726959,812840.5892192688
1.8942280466898909,-2024361.291343344,8498160.520280046
1.894241524803891,43525366.78929856,3008928298.345757
1.8942550012675665,271295.096368215,133710.5501622677
1.894268476081085,135404.40623377133,56337.829378132476
1.8942819492446192,224636.53813619248,125948.23836701298
1.8942954207583362,362863.5876851035,169865.04539682195
1.8943088906224061,358035.0373861692,139413.8405858756
1.8943223588369968,383913.0688739717,156418.79742671803
1.8943358254022773,294272.0717708226,117689.12809321129
1.8943492903184134,667140.9421966657,1789806.0797674851
1.8943627535855734,-15914.015425890862,299076.5151238782
1.8943762152039239,-51718.83774825764,74050.33825461332
1.8943896751736298,65878.82631716796,141518.55020380733
1.8944031334948568,270253.76470300794,132042.7102545369
1.89441659016777,394421.8803061313,116253.8077571951
1.894430045192534,447881.8879876708,99287.07935675707
1.894443498569313,404500.27495230804,69185.1786865055
1.8944569502982704,413577.038745645,60443.579933697634
1.894470400379568,449976.7391779976,58642.93625226971
1.8944838488133697,392818.0715260109,42553.33610399117
1.894497295599837,391860.2093942983,40078.48453428316
1.894510740739131,400505.7570916952,40423.29738537526
1.894524184231413,443253.5357827506,47570.54999066614
1.8945376260768434,566041.8040633207,71137.83917704083
1.8945510662755825,566238.0655305446,70412.69631240601
1.8945645048277895,428144.52400497184,49861.975281347164
1.8945779417336233,450249.6913324351,50392.33140758329
1.8945913769932416,462903.7220324853,49030.24397030803
1.894604810606805,469910.3268732668,53080.476874529406
1.8946182425744682,459218.27047091065,53393.621717992435
1.894631672896389,354657.54009155015,43790.43058818959
1.8946451015727241,282031.07821324636,45029.171197079275
1.8946585286036293,428054.1106133623,90480.7612160305
1.894671953989261,445963.5031881247,107395.07094050976
1.894685377729773,326911.48238025315,64943.56396000232
1.89469879982532,281897.7415952984,64666.3642010056
1.8947122202760565,302409.52599973313,109661.48093727295
1.894725639082135,355702.5797942747,189301.98096145745
1.89473905624371,449095.4645600753,309179.9481598602
1.8947524717609332,471431.1674237936,278971.14947677456
1.8947658856339564,230211.27906897684,166264.76251026295
1.894779297862931,115703.8761448272,323110.63715972553
1.8947927084480092,1891204.5371350653,58414173.79413743
1.89480611738934,-533719.7614513502,1035990.8816078752
1.8948195246870745,-132671.28845188534,91724.88413532445
1.8948329303413614,-66310.59502393001,90845.44077368839
1.8948463343523503,30139.746413732686,133065.91785925254
1.8948597367201894,-276179.1917003471,314241.1915689611
1.894873137445026,-470330.3554712108,524765.7813690697
1.8948865365270098,-183234.47177514856,112969.52595606876
1.8948999339662853,-45071.577120543036,59775.917099235616
1.8949133297630008,56099.810783695255,71837.35465245874
1.8949267239173015,168481.34782382203,103012.21530909816
1.8949401164293331,201248.45323365304,94421.47295204487
1.8949535072992405,374797.70560458326,107440.68160860833
1.8949668965271687,500112.21279049,116592.52514771312
1.8949802841132606,385122.5807768086,61882.14960666016
1.8949936700576617,372988.62554176396,44555.74930843977
1.8950070543605129,410816.7752630129,48752.64873370505
1.8950204370219579,363996.5364862165,35718.9971024835
1.895033818042139,325717.0705597755,26555.84922808109
1.8950471974211966,329507.06118882616,24881.193549239833
1.895060575159273,370948.4875488931,25588.281331999875
1.8950739512565076,341428.594310449,19988.862683373834
1.8950873257130418,331196.1114374304,17878.146419529956
1.8951006985290133,369986.2757714617,21187.87628131368
1.8951140697045625,386678.9122965999,21428.003151282486
1.895127439239828,373267.21078605845,19947.011909795645
1.8951408071349478,347490.8850222693,18579.192676477724
1.8951541733900585,330217.5953800465,17471.613200906977
1.895167538005298,332326.77714595495,17327.060144081835
1.8951809009808034,344383.04199324606,16846.538355727687
1.8951942623167088,365510.4462277058,16292.540933522321
1.895207622013152,405083.4070382044,17309.20074980899
1.8952209800702666,455922.4430205701,18960.418076716807
1.8952343364881876,459908.38535924826,18546.44036309985
1.8952476912670493,451021.95661538467,18339.18330667174
1.8952610444069842,430852.4974030729,17832.734515938482
1.8952743959081273,442585.40133026283,18106.98686710436
1.8952877457706097,450213.80372728506,17774.878436227187
